Time,Flux,e_Flux
76.6313341213,0.4497818741,0.0188143944
77.1312867756,0.4487605855,0.019787984
77.6312400586,0.4493301372,0.0196111795
78.1311914557,0.44212607,0.0197912145
78.6311441101,0.4576188795,0.0195941706
79.1310961358,0.4797561157,0.0197103524
79.6310481615,0.4713557203,0.0192307029
80.1310008158,0.4864222239,0.0200640205
80.6309528416,0.4669050029,0.0202657928
81.1309048673,0.4957900277,0.0197089565
81.6308575216,0.4686376594,0.0193928157
82.1308095473,0.4273405358,0.018863264
82.6307622017,0.482918578,0.0203224326
83.1307135988,0.4551810947,0.0193188456
83.6306668817,0.4796731068,0.0196187691
84.1306182788,0.5187694312,0.0208619739
84.6305703045,0.4890256067,0.0199764712
85.1305229589,0.4565946348,0.019114127
85.6304749846,0.4766528799,0.0200006747
86.1304270103,0.4716298833,0.0193520292
86.6303796647,0.4431517218,0.0204009276
87.1303316904,0.4126469364,0.0183391014
87.6302830874,0.4136194607,0.0189157551
88.1302357418,0.4387221604,0.0192093662
88.6301890248,0.456670441,0.0199103466
89.1301404219,0.4416296509,0.0195432156
89.6300930762,0.4925307285,0.0203784957
90.1300451019,0.4443057901,0.018927859
90.6299971276,0.4598673056,0.0198684193
91.129949782,0.4667500057,0.0198750506
91.6299018077,0.4747688036,0.0202749339
92.1298538334,0.4278798951,0.0193851685
92.6298064878,0.4391096171,0.0193811772
93.1297585135,0.4365863226,0.0192685366
93.6297111678,0.400319251,0.0178628697
94.1296625649,0.4108682261,0.0190120731
94.6296158479,0.4074078427,0.0188379332
95.129567245,0.3943381978,0.0186233503
95.6295192707,0.4459283384,0.0199641846
96.129471925,0.4469761592,0.0186288231
96.6294239507,0.4384667419,0.018719701
97.1293759765,0.4467736189,0.0192750091
97.6293286308,0.4848034831,0.0195685207
98.1292806565,0.4583606889,0.0190598682
98.6292320536,0.5348607756,0.0206371113
99.1291847079,0.5089477683,0.0206452588
99.6291379909,0.4415462575,0.0199018189
100.129089388,0.4715300562,0.0196110354
100.629042042,0.4496953614,0.0197520563
101.128994068,0.4323947816,0.0187445722
101.628946093,0.4425029288,0.019923176
102.128898119,0.4383473665,0.0189264371
102.628850773,0.4251152007,0.0186560486
103.128802799,0.4565990465,0.0187182525
103.628754196,0.4398979216,0.0196915543
106.216506706,0.4347082401,0.019138213
106.716459989,0.502990745,0.0200404446
107.216411386,0.4485647227,0.01901398
107.71636404,0.5207686511,0.0202962552
108.216316066,0.4465805846,0.0194157957
108.716268721,0.4358211787,0.019030294
109.216220746,0.4745670083,0.0199968657
109.716172772,0.4839100536,0.018981651
110.216125426,0.4585032345,0.0192445734
110.716077452,0.4836380978,0.0196065615
111.216029478,0.441612971,0.01857887
111.715982132,0.4314084254,0.0193783333
112.215933529,0.4374135107,0.0193528948
112.715886812,0.4442047234,0.0196749859
113.215839467,0.4283081859,0.0189699683
113.715790864,0.484158772,0.02000888
114.215742889,0.4500640449,0.0190598048
114.715694915,0.4922236623,0.0195659766
115.215647569,0.4674364024,0.0197236199
115.715599595,0.51031218,0.0200661497
116.215551621,0.4902276563,0.0203232399
116.715504275,0.4565204452,0.0202417543
117.215455672,0.4558548827,0.0195442102
117.715408955,0.458741715,0.0194142116
118.215360352,0.4873292807,0.0202798248
118.715313007,0.4937114705,0.0193554638
119.215265032,0.5339201169,0.0208485434
119.715217687,0.5144170084,0.0208664226
120.215169712,0.4835866983,0.020244533
120.715121738,0.4930527477,0.0208896841
121.215074392,0.490393896,0.019592779
121.715026418,0.5056015268,0.0205009916
122.214978444,0.4586748313,0.0193259364
122.714931098,0.4769443674,0.0187264877
123.214882495,0.4540354672,0.0192718397
123.714835778,0.45492968,0.0193495315
124.214787175,0.4611868214,0.0189064784
124.71473983,0.4770918542,0.0196613416
125.214691855,0.4653401764,0.0195030839
125.714643881,0.4511370377,0.0190951047
126.214596536,0.4590045093,0.0193064897
126.714548561,0.4323241443,0.0188456951
127.214500587,0.4570705368,0.0188588441
127.714453241,0.4689843848,0.019959624
128.214404638,0.4477455488,0.019067976
128.714357921,0.4291494676,0.0186838142
129.214309318,0.4354048796,0.01914103
129.714261973,0.4795955885,0.0197132489
130.214213998,0.4510974131,0.0191441201
130.714166653,0.4586067488,0.0198712765
131.214118679,0.4467092649,0.0193026049
131.714070704,0.4186143669,0.0195243995
132.21402273,0.461789991,0.0197337331
132.713975384,0.4736354443,0.019038982
133.21392741,0.4298085057,0.0190098495
133.713880064,0.4345162205,0.019609467
134.213831461,0.4311106856,0.0188299824
134.713784744,0.4333655018,0.0193056425
135.213736142,0.4240746708,0.0187826168
135.713688796,0.4195191421,0.0188310358
136.213640822,0.4412837683,0.0190080741
136.713592847,0.4076397977,0.0184417459
137.213545502,0.4408978787,0.0193348957
137.713497527,0.4526775612,0.0189519959
138.213449553,0.4416552539,0.0189793161
138.713402207,0.4009586674,0.0184237459
139.213353605,0.4284771382,0.0193555272
139.713306888,0.3945433042,0.0194133257
140.213258285,0.4082012595,0.0184887493
140.713210939,0.4434601148,0.0187795988
141.213162965,0.4490780097,0.0192235999
141.71311499,0.4274809441,0.0182842183
142.213067645,0.4341701886,0.0197818572
142.71301967,0.4512293766,0.0192040121
143.212971696,0.432988438,0.0194317096
143.71292435,0.45902991,0.019062131
144.212876376,0.383949135,0.0192215057
144.712829031,0.4088981585,0.018731245
145.212780428,0.4383720091,0.0190161757
145.712733711,0.4158616862,0.0190271138
146.212685108,0.3725651702,0.0187441509
146.712637762,0.4179948888,0.0196316659
147.212589788,0.4271270084,0.0196315148
147.712541813,0.4238765508,0.018955586
148.212493839,0.4343078816,0.0198412536
148.712446494,0.4114988285,0.0190338461
149.212398519,0.4355789269,0.019205711
149.712351174,0.4111295956,0.0187994447
150.212302571,0.4318485931,0.0197480425
150.712255854,0.3868196759,0.0180653548
151.212207251,0.4054240967,0.0188152919
151.712159905,0.4335410187,0.0183217404
152.212111931,0.4090871216,0.0182222041
152.712063957,0.4083640739,0.018784226
153.212016611,0.4191493396,0.0186203348
153.711968637,0.4188611641,0.0195631444
154.211920662,0.4311659754,0.0187199658
154.711872059,0.3779977845,0.0177064914
155.211824714,0.4271547722,0.0198858272
155.711776739,0.3827759587,0.018723912
158.385521918,0.3882732156,0.0192328572
158.885473315,0.3850092174,0.01928418
159.385425969,0.4349095128,0.0191127723
159.885377995,0.4190775532,0.0195705032
160.38533065,0.3900788069,0.0190242165
160.885282675,0.4486064891,0.0194173492
161.385234701,0.3990497848,0.0195960761
161.885187355,0.4077461545,0.0187331355
162.385139381,0.3984981101,0.0191689131
162.885091407,0.4270564815,0.0194660738
163.385044061,0.4155651854,0.0191915943
163.884995458,0.3827322529,0.0188474487
164.384948741,0.4129765398,0.0193175986
164.884901395,0.4013649466,0.0188346323
165.384852793,0.3997493181,0.0186181506
165.884804818,0.4295786518,0.0190108735
166.384757473,0.3934880758,0.0190021569
166.884709498,0.441695213,0.019264861
167.384661524,0.3897548115,0.0188919193
167.884614178,0.3957581082,0.0180572046
168.384566204,0.3774042661,0.0185350184
168.884517601,0.3959368256,0.0188460916
169.384470884,0.3865065353,0.0187189592
169.884422281,0.4150420783,0.0196486986
170.384374936,0.4276552046,0.0185819051
170.884326961,0.3944036678,0.0188127803
171.384279616,0.4522705847,0.0198071467
171.884231641,0.3855435728,0.0188820578
172.384183667,0.4470162071,0.0192536831
172.884136321,0.4513530531,0.0195089698
173.384088347,0.4397627053,0.019263044
173.884040373,0.3842480531,0.019320815
174.383993027,0.4025738795,0.0189653514
174.883944424,0.4407100928,0.0190265724
175.383897707,0.4104649459,0.0190727278
175.883850362,0.4521148858,0.0194043484
176.383801759,0.4030044499,0.0187517548
176.883753784,0.4257205505,0.0194708992
177.38370581,0.4173158413,0.01896837
177.883658464,0.4080578646,0.0189905019
178.38361049,0.4305721702,0.0198419325
178.883562516,0.4073323426,0.0182839935
179.38351517,0.4024483685,0.0188407905
179.883466567,0.4235687548,0.0196581957
180.38341985,0.3968657844,0.019623708
180.883371247,0.4498083448,0.0200262959
181.383323902,0.4062361295,0.019004961
181.883275927,0.4089685604,0.0190876957
182.383228582,0.4563252038,0.0199850581
182.883179979,0.4609377577,0.0198099624
183.383131376,0.4441286458,0.0197165884
183.883084659,0.437697918,0.01915412
184.383036056,0.4137077543,0.0193488199
184.88298871,0.4512218461,0.0195477907
185.382941993,0.4371488705,0.0194110624
185.88289339,0.4287542287,0.0191729664
186.382845416,0.4629011042,0.0192266082
186.882797442,0.4691116916,0.0194590291
187.382750096,0.4817793053,0.0204356691
187.882702122,0.46008346,0.0200908489
188.382654148,0.4882680494,0.0199205582
188.882606802,0.4793138479,0.0208938714
189.382558199,0.5127118603,0.0205468657
189.882511482,0.4802780948,0.0205115982
190.382464136,0.5038269024,0.0207889291
190.882415533,0.5005776411,0.0204117811
191.382367559,0.449244106,0.0192940928
191.882320214,0.4747904892,0.0199035994
192.382272239,0.5081651519,0.0199226324
192.882224265,0.5018296844,0.0201566663
193.382176919,0.5223005315,0.0204709145
193.882128945,0.5145801509,0.0202514
194.382080342,0.5067210168,0.0202523279
194.882033625,0.5227856779,0.0204809874
195.381985022,0.4763431603,0.0202433415
195.881937677,0.4827820116,0.0196703472
196.381889702,0.5230208398,0.0206432231
196.881842357,0.5297127015,0.0206919528
197.381794382,0.5056765858,0.0201086843
197.881746408,0.5213714294,0.0205591385
198.381699062,0.4971104325,0.0197732235
198.881651088,0.4913001595,0.0196166594
199.381603114,0.5594815027,0.020938766
199.881555768,0.488269765,0.0202712845
200.381507165,0.5256547814,0.0205460001
200.881460448,0.5150481733,0.0207280646
201.381413103,0.5033421068,0.0206478177
201.8813645,0.497272891,0.0203206152
202.381316525,0.4872976058,0.0196588903
202.88126918,0.4982793939,0.0202753441
203.381221205,0.5081580102,0.0204233044
203.881173231,0.4856503564,0.020147887
204.381125257,0.4621649368,0.0194481504
204.881077911,0.4365111664,0.0194917667
205.381029308,0.4655993892,0.0201397315
205.880982591,0.45544825,0.0194130869
206.380933988,0.4745090705,0.0194850837
206.880886643,0.4465421446,0.0197114944
207.380838668,0.4650034972,0.0202803408
207.880791323,0.4739309145,0.0194352954
250.91967727,0.4313137022,0.0193291919
251.419629296,0.445954974,0.0199669194
251.91958195,0.4587828171,0.0194434371
252.419533347,0.4431544465,0.0190435678
252.91948663,0.4681776767,0.0198451266
253.419438027,0.5117409278,0.0206891834
253.919390682,0.4270684852,0.0193118286
254.419342707,0.4806456756,0.0197096646
254.919295362,0.4685466968,0.0193741085
255.419247387,0.4516270856,0.0194071537
255.919199413,0.4577358639,0.0189534538
256.419151439,0.4279024459,0.0184225616
256.919104093,0.437229129,0.0199646739
257.419056119,0.419909925,0.0184721434
257.919008773,0.4481043681,0.0196909724
258.41896017,0.4613800903,0.0198702286
258.918913453,0.4044186199,0.0193605455
259.41886485,0.4384290004,0.0185878547
259.918817505,0.4514462293,0.0191747818
260.41876953,0.4556831402,0.0191989456
260.918721556,0.4007611382,0.0182864659
261.418674211,0.4005777803,0.0190983941
261.918626236,0.4248871102,0.0187329377
262.418578262,0.4741899146,0.0192865062
262.918530916,0.4652580271,0.0199349003
263.418482313,0.4725388245,0.01961133
263.918435596,0.4642953874,0.0200656879
264.418386993,0.4542201536,0.0195665319
264.918339648,0.400225026,0.0190419913
265.418291673,0.477884958,0.0197193608
265.918243699,0.4575694414,0.0187920363
266.418196354,0.4687879305,0.0189107531
266.918148379,0.4573299635,0.0199525393
267.418100405,0.4206888881,0.0187041062
267.918053059,0.4451921806,0.0195295014
268.418004456,0.4447220056,0.018696967
268.917957739,0.4727044633,0.01954873
269.417909136,0.508040634,0.0202283972
269.917862419,0.5580861107,0.0209872437
270.417813817,0.5130073743,0.0202492933
270.917766471,0.4865572559,0.0202635272
271.417718497,0.4500320251,0.0198093516
271.917670522,0.4939183695,0.0195265758
272.417622548,0.4667299172,0.0191907452
272.917573945,0.4865880279,0.0195109602
273.417527228,0.4280009313,0.0188225466
273.917478625,0.4602604995,0.0196401859
274.41743128,0.4402512253,0.018911742
274.917383305,0.4902422969,0.0202984676
275.417335331,0.4513970616,0.0200178477
275.917287985,0.4503539087,0.0193340474
276.417240011,0.4185628925,0.0190060453
276.917192037,0.4367477987,0.0197813333
277.417144691,0.3849693143,0.019325407
277.917096088,0.4089491627,0.0185740232
278.417049371,0.4332372404,0.018932956
278.917000768,0.4413050873,0.0193579438
279.416953423,0.4715428958,0.0194568315
279.916905448,0.4445931168,0.019527835
280.416858103,0.4529611508,0.0191832655
280.916810128,0.4336015713,0.0190860577
281.416762154,0.4265267769,0.0184027853
281.91671418,0.4527813511,0.0192206804
282.416666834,0.4791989251,0.0193821463
282.91661886,0.4191301954,0.0182237417
283.416571514,0.4495646363,0.0192424534
283.916522911,0.4747116751,0.0193793211
284.416476194,0.4562867266,0.0194775232
284.916427591,0.4378344223,0.0189351387
285.416380246,0.4571383912,0.0191131507
285.916332271,0.4526692114,0.0193612293
286.416284297,0.402082312,0.0189648906
286.916236951,0.4523774601,0.0195213775
287.416188977,0.46430803,0.0197934005
287.916141003,0.4600588093,0.0201100264
288.416093657,0.4385014054,0.0188568749
288.916045054,0.4614076489,0.0196704795
289.415998337,0.435013814,0.0187447828
289.915949734,0.4257830029,0.0188370634
290.415902389,0.4806697406,0.0197082963
290.915854414,0.4705461731,0.0196986007
291.41580644,0.4861625211,0.0200077346
291.915759094,0.4870250295,0.0196479925
292.41571112,0.4951394043,0.0196946857
292.915663146,0.4779529637,0.0196744832
293.4156158,0.5060347131,0.0202347463
293.915567826,0.4528453867,0.0194556077
294.41552048,0.4684709767,0.0192453141
294.915471877,0.4476110656,0.0194122103
295.41542516,0.4267549978,0.0192313048
295.915376557,0.4956189115,0.0197968362
296.415329212,0.4062150775,0.0186766848
296.915281238,0.4007861321,0.0190496942
297.415233263,0.4162490622,0.01955872
297.915185918,0.487093908,0.0200531314
298.415137943,0.4352175218,0.0194424095
298.915089969,0.4456730305,0.0190353239
299.415041366,0.4702127485,0.0200600416
299.91499402,0.4144559171,0.0189684036
300.414947303,0.4423373822,0.0194551481
302.980701089,0.4567193807,0.0199146773
303.480653115,0.493925311,0.0199061754
303.980605141,0.4552822593,0.0196770644
304.480557795,0.4251447009,0.0193100881
304.980509821,0.4802823134,0.0197194434
305.480461847,0.4405734659,0.0198149353
305.980414501,0.4596084581,0.0193197154
306.480365898,0.4695148516,0.0193681578
306.980319181,0.4528326584,0.0196851098
307.480271835,0.4372406506,0.0202186856
307.980223232,0.4866213665,0.0206247609
308.480175258,0.4622757745,0.0192898815
308.980127912,0.4672955945,0.0198000921
309.480079938,0.4579055646,0.0192201019
309.980031964,0.3944684557,0.0193237883
310.47998399,0.4243228237,0.0193588576
310.979936644,0.4745770126,0.0197892029
311.479888041,0.4549564536,0.0191267121
311.979841324,0.4432377543,0.0189078407
312.479792721,0.4795842146,0.0200082724
312.979745375,0.4326903678,0.0194137409
313.479697401,0.4380140576,0.0193939651
313.979650055,0.439328363,0.0194020169
314.479602081,0.4757101179,0.0198023237
314.979554107,0.4680921483,0.0199357268
315.479506761,0.4422814368,0.0194110952
315.979458787,0.4550855487,0.0201274536
316.479410184,0.4462414073,0.0191275934
316.979363467,0.4205761999,0.0191323019
317.479314864,0.4326508433,0.0197895874
317.979268147,0.4495480515,0.0189339515
318.479219544,0.4548261967,0.019078308
318.979172199,0.44776718,0.0197306019
319.479124224,0.414223722,0.0186583474
319.97907625,0.4586430045,0.0198464666
320.479028904,0.4138593144,0.0189342147
320.97898093,0.4590371676,0.020053682
321.478932956,0.4667295073,0.0199964899
321.97888561,0.4395032065,0.0188678624
322.478837007,0.4427420314,0.0193854469
322.97879029,0.4582809793,0.0190856732
323.478741687,0.4406148752,0.0188014331
323.978694342,0.4629267206,0.0194509968
324.478646367,0.4484969591,0.0194482619
324.978599022,0.4404156043,0.0192409451
325.478551047,0.4691364154,0.0194179941
325.978503073,0.4889573141,0.02014801
326.478455099,0.4993791623,0.0197929713
326.978406496,0.4756695884,0.019080341
327.47835915,0.4886709323,0.0204472871
327.978311176,0.4561048056,0.0197138053
328.47826383,0.4436132228,0.020002475
328.978215856,0.4465974521,0.0191438126
329.478167882,0.4290484568,0.0188002641
329.978120536,0.4322231455,0.0189655375
330.478072562,0.4447884175,0.0190172903
330.978024587,0.4523512355,0.0198076538
331.477977242,0.4850829115,0.0203446362
331.977928639,0.4486758457,0.0193473315
332.477881922,0.4634426011,0.0191800225
332.977834576,0.4886790878,0.0193952285
333.477785973,0.4650484281,0.0199754131
333.977737999,0.4632509096,0.0191249487
334.477690653,0.4517306346,0.0196638875
334.977642679,0.4618735564,0.0199439072
335.477594705,0.469084497,0.0196088788
335.977546731,0.4222218526,0.0201796287
336.477499385,0.4326033426,0.0193563549
336.977450782,0.4798774947,0.020394205
337.477404065,0.4571211255,0.0192193399
337.977355462,0.430642143,0.0189057113
338.477308116,0.4337474657,0.019814657
338.977260142,0.4967167345,0.020793753
339.477212796,0.4425379114,0.0197194374
339.977164822,0.4358782212,0.0197564474
340.477116848,0.46022735,0.0198523219
340.977069502,0.451872706,0.0194187116
341.477021528,0.4259924908,0.0193860359
341.976973554,0.4147228474,0.01888749
342.476926208,0.4269289624,0.0189136031
342.976877605,0.39047269,0.0189274192
343.476830888,0.4663926421,0.0203655971
343.976782285,0.444339354,0.0195476274
344.476734939,0.4954722252,0.020407061
344.976686965,0.4224733744,0.0197985184
345.476638991,0.4477117276,0.0198849551
345.976591645,0.4254906404,0.0196064596
346.476543671,0.4358770726,0.0197502307
346.976495697,0.4273589289,0.0201340865
347.476448351,0.4613687432,0.0195810951
347.976399748,0.4373708655,0.0200292083
348.476353031,0.4564438622,0.0196423958
348.976304428,0.4402129435,0.019541343
349.476257083,0.4597400847,0.0207987815
349.976209108,0.44579166,0.019767263
350.476161134,0.4490302832,0.0198970807
350.97611316,0.4763624073,0.0194903005
351.476064557,0.4750470381,0.0203701288
351.97601784,0.4783162441,0.0202027186
352.475969237,0.4605112197,0.0202670707
355.031725717,0.4964833692,0.0211287575
355.531678372,0.5026696515,0.020514728
356.031630397,0.4958801813,0.0199602253
356.531581794,0.5338403967,0.0215752066
357.031534449,0.5095498436,0.0212372586
357.531487732,0.5117207009,0.0209202615
358.031439129,0.4930635749,0.0206056784
358.531391154,0.4726052391,0.0200706155
